filename,target
4-99644-C-4_split_segment_4.wav,4
4-99644-C-4_split_segment_5.wav,4
1-155858-A-25_split_segment_1.wav,25
1-155858-A-25_split_segment_2.wav,25
1-155858-A-25_split_segment_3.wav,25
1-155858-A-25_split_segment_4.wav,25
1-155858-A-25_split_segment_5.wav,25
3-98771-A-18_split_segment_1.wav,18
3-98771-A-18_split_segment_2.wav,18
3-98771-A-18_split_segment_3.wav,18
3-98771-A-18_split_segment_4.wav,18
3-98771-A-18_split_segment_5.wav,18
1-118559-A-17_split_segment_1.wav,17
1-118559-A-17_split_segment_2.wav,17
1-118559-A-17_split_segment_3.wav,17
1-118559-A-17_split_segment_4.wav,17
1-118559-A-17_split_segment_5.wav,17
1-137-A-32_split_segment_1.wav,32
1-137-A-32_split_segment_2.wav,32
1-137-A-32_split_segment_3.wav,32
1-137-A-32_split_segment_4.wav,32
1-137-A-32_split_segment_5.wav,32
5-222894-A-32_split_segment_1.wav,32
5-222894-A-32_split_segment_2.wav,32
5-222894-A-32_split_segment_3.wav,32
5-222894-A-32_split_segment_4.wav,32
5-222894-A-32_split_segment_5.wav,32
4-250869-A-2_split_segment_1.wav,2
4-250869-A-2_split_segment_2.wav,2
4-250869-A-2_split_segment_3.wav,2
4-250869-A-2_split_segment_4.wav,2
4-250869-A-2_split_segment_5.wav,2
5-243459-A-14_split_segment_1.wav,14
5-243459-A-14_split_segment_2.wav,14
5-243459-A-14_split_segment_3.wav,14
5-243459-A-14_split_segment_4.wav,14
5-243459-A-14_split_segment_5.wav,14
5-177957-D-40_split_segment_1.wav,40
5-177957-D-40_split_segment_2.wav,40
5-177957-D-40_split_segment_3.wav,40
5-177957-D-40_split_segment_4.wav,40
5-177957-D-40_split_segment_5.wav,40
2-108760-A-14_split_segment_1.wav,14
2-108760-A-14_split_segment_2.wav,14
2-108760-A-14_split_segment_3.wav,14
2-108760-A-14_split_segment_4.wav,14
2-108760-A-14_split_segment_5.wav,14
3-120526-A-37_split_segment_1.wav,37
3-120526-A-37_split_segment_2.wav,37
3-120526-A-37_split_segment_3.wav,37
3-120526-A-37_split_segment_4.wav,37
3-120526-A-37_split_segment_5.wav,37
5-208030-A-0_split_segment_1.wav,0
5-208030-A-0_split_segment_2.wav,0
5-208030-A-0_split_segment_3.wav,0
5-208030-A-0_split_segment_4.wav,0
5-208030-A-0_split_segment_5.wav,0
3-141559-A-45_split_segment_1.wav,45
3-141559-A-45_split_segment_2.wav,45
3-141559-A-45_split_segment_3.wav,45
3-141559-A-45_split_segment_4.wav,45
3-141559-A-45_split_segment_5.wav,45
4-149940-B-5_split_segment_1.wav,5
4-149940-B-5_split_segment_2.wav,5
4-149940-B-5_split_segment_3.wav,5
4-149940-B-5_split_segment_4.wav,5
4-149940-B-5_split_segment_5.wav,5
5-253094-B-49_split_segment_1.wav,49
5-253094-B-49_split_segment_2.wav,49
5-253094-B-49_split_segment_3.wav,49
5-253094-B-49_split_segment_4.wav,49
5-253094-B-49_split_segment_5.wav,49
5-195710-A-10_split_segment_1.wav,10
5-195710-A-10_split_segment_2.wav,10
5-195710-A-10_split_segment_3.wav,10
5-195710-A-10_split_segment_4.wav,10
5-195710-A-10_split_segment_5.wav,10
1-62565-A-44_split_segment_1.wav,44
1-62565-A-44_split_segment_2.wav,44
1-62565-A-44_split_segment_3.wav,44
1-62565-A-44_split_segment_4.wav,44
1-62565-A-44_split_segment_5.wav,44
2-60180-A-49_split_segment_1.wav,49
2-60180-A-49_split_segment_2.wav,49
2-60180-A-49_split_segment_3.wav,49
2-60180-A-49_split_segment_4.wav,49
2-60180-A-49_split_segment_5.wav,49
3-156393-A-35_split_segment_1.wav,35
3-156393-A-35_split_segment_2.wav,35
3-156393-A-35_split_segment_3.wav,35
3-156393-A-35_split_segment_4.wav,35
3-156393-A-35_split_segment_5.wav,35
2-77945-A-41_split_segment_1.wav,41
2-77945-A-41_split_segment_2.wav,41
2-77945-A-41_split_segment_3.wav,41
2-77945-A-41_split_segment_4.wav,41
2-77945-A-41_split_segment_5.wav,41
2-76868-A-6_split_segment_1.wav,6
2-76868-A-6_split_segment_2.wav,6
2-76868-A-6_split_segment_3.wav,6
2-76868-A-6_split_segment_4.wav,6
2-76868-A-6_split_segment_5.wav,6
5-193473-B-12_split_segment_1.wav,12
5-193473-B-12_split_segment_2.wav,12
5-193473-B-12_split_segment_3.wav,12
5-193473-B-12_split_segment_4.wav,12
5-193473-B-12_split_segment_5.wav,12
2-117615-D-48_split_segment_1.wav,48
2-117615-D-48_split_segment_2.wav,48
2-117615-D-48_split_segment_3.wav,48
2-117615-D-48_split_segment_4.wav,48
2-117615-D-48_split_segment_5.wav,48
3-164595-A-15_split_segment_1.wav,15
3-164595-A-15_split_segment_2.wav,15
1-116765-A-41_split_segment_1.wav,41
1-116765-A-41_split_segment_2.wav,41
1-116765-A-41_split_segment_3.wav,41
1-116765-A-41_split_segment_4.wav,41
1-116765-A-41_split_segment_5.wav,41
5-188945-A-45_split_segment_1.wav,45
5-188945-A-45_split_segment_2.wav,45
5-188945-A-45_split_segment_3.wav,45
5-188945-A-45_split_segment_4.wav,45
5-188945-A-45_split_segment_5.wav,45
2-102852-A-11_split_segment_1.wav,11
2-102852-A-11_split_segment_2.wav,11
2-102852-A-11_split_segment_3.wav,11
2-102852-A-11_split_segment_4.wav,11
2-102852-A-11_split_segment_5.wav,11
4-161100-A-47_split_segment_1.wav,47
4-161100-A-47_split_segment_2.wav,47
4-161100-A-47_split_segment_3.wav,47
4-161100-A-47_split_segment_4.wav,47
4-161100-A-47_split_segment_5.wav,47
2-106014-A-44_split_segment_1.wav,44
2-106014-A-44_split_segment_2.wav,44
2-106014-A-44_split_segment_3.wav,44
2-106014-A-44_split_segment_4.wav,44
2-106014-A-44_split_segment_5.wav,44
3-142005-A-10_split_segment_1.wav,10
3-142005-A-10_split_segment_2.wav,10
3-142005-A-10_split_segment_3.wav,10
3-142005-A-10_split_segment_4.wav,10
3-142005-A-10_split_segment_5.wav,10
3-144259-A-29_split_segment_1.wav,29
3-144259-A-29_split_segment_2.wav,29
3-144259-A-29_split_segment_3.wav,29
3-144259-A-29_split_segment_4.wav,29
3-144259-A-29_split_segment_5.wav,29
3-65748-A-12_split_segment_1.wav,12
3-65748-A-12_split_segment_2.wav,12
3-65748-A-12_split_segment_3.wav,12
3-65748-A-12_split_segment_4.wav,12
3-65748-A-12_split_segment_5.wav,12
4-210000-A-23_split_segment_1.wav,23
4-210000-A-23_split_segment_2.wav,23
4-210000-A-23_split_segment_3.wav,23
4-210000-A-23_split_segment_4.wav,23
4-210000-A-23_split_segment_5.wav,23
3-145382-A-1_split_segment_1.wav,1
3-145382-A-1_split_segment_2.wav,1
3-145382-A-1_split_segment_3.wav,1
3-197408-B-8_split_segment_1.wav,8
3-197408-B-8_split_segment_2.wav,8
3-197408-B-8_split_segment_3.wav,8
3-197408-B-8_split_segment_4.wav,8
3-197408-B-8_split_segment_5.wav,8
5-209719-A-24_split_segment_1.wav,24
2-102567-C-35_split_segment_1.wav,35
2-102567-C-35_split_segment_2.wav,35
2-102567-C-35_split_segment_3.wav,35
2-102567-C-35_split_segment_4.wav,35
2-102567-C-35_split_segment_5.wav,35
1-15689-A-4_split_segment_1.wav,4
1-15689-A-4_split_segment_2.wav,4
1-15689-A-4_split_segment_3.wav,4
1-15689-A-4_split_segment_4.wav,4
1-15689-A-4_split_segment_5.wav,4
3-251617-A-48_split_segment_1.wav,48
3-251617-A-48_split_segment_2.wav,48
3-251617-A-48_split_segment_3.wav,48
3-251617-A-48_split_segment_4.wav,48
3-251617-A-48_split_segment_5.wav,48
3-137152-A-1_split_segment_1.wav,1
3-137152-A-1_split_segment_2.wav,1
3-137152-A-1_split_segment_3.wav,1
5-205589-B-17_split_segment_1.wav,17
5-205589-B-17_split_segment_2.wav,17
5-205589-B-17_split_segment_3.wav,17
5-205589-B-17_split_segment_4.wav,17
5-205589-B-17_split_segment_5.wav,17
5-208761-A-24_split_segment_1.wav,24
5-208761-A-24_split_segment_2.wav,24
5-208761-A-24_split_segment_3.wav,24
5-208761-A-24_split_segment_4.wav,24
5-208761-A-24_split_segment_5.wav,24
2-99955-A-7_split_segment_1.wav,7
2-99955-A-7_split_segment_2.wav,7
2-99955-A-7_split_segment_3.wav,7
2-99955-A-7_split_segment_4.wav,7
2-99955-A-7_split_segment_5.wav,7
5-194899-B-3_split_segment_1.wav,3
5-194899-B-3_split_segment_2.wav,3
5-194899-B-3_split_segment_3.wav,3
5-194899-B-3_split_segment_4.wav,3
5-194899-B-3_split_segment_5.wav,3
2-141563-A-39_split_segment_1.wav,39
2-141563-A-39_split_segment_2.wav,39
3-152007-D-20_split_segment_1.wav,20
3-152007-D-20_split_segment_2.wav,20
3-152007-D-20_split_segment_3.wav,20
3-152007-D-20_split_segment_4.wav,20
3-152007-D-20_split_segment_5.wav,20
5-244933-A-34_split_segment_1.wav,34
5-244933-A-34_split_segment_2.wav,34
5-244933-A-34_split_segment_3.wav,34
5-244933-A-34_split_segment_4.wav,34
5-244933-A-34_split_segment_5.wav,34
4-174860-B-3_split_segment_1.wav,3
4-174860-B-3_split_segment_2.wav,3
4-174860-B-3_split_segment_3.wav,3
4-174860-B-3_split_segment_4.wav,3
4-174860-B-3_split_segment_5.wav,3
2-77347-A-46_split_segment_1.wav,46
2-77347-A-46_split_segment_2.wav,46
2-77347-A-46_split_segment_3.wav,46
2-77347-A-46_split_segment_4.wav,46
2-77347-A-46_split_segment_5.wav,46
4-67358-A-42_split_segment_1.wav,42
4-67358-A-42_split_segment_2.wav,42
4-67358-A-42_split_segment_3.wav,42
4-67358-A-42_split_segment_4.wav,42
5-198891-D-8_split_segment_1.wav,8
5-198891-D-8_split_segment_2.wav,8
5-198891-D-8_split_segment_3.wav,8
5-198891-D-8_split_segment_4.wav,8
5-198891-D-8_split_segment_5.wav,8
1-59324-A-21_split_segment_1.wav,21
1-59324-A-21_split_segment_2.wav,21
3-124600-A-19_split_segment_1.wav,19
3-124600-A-19_split_segment_2.wav,19
3-124600-A-19_split_segment_3.wav,19
3-124600-A-19_split_segment_4.wav,19
3-124600-A-19_split_segment_5.wav,19
2-109371-B-16_split_segment_1.wav,16
2-109371-B-16_split_segment_2.wav,16
2-109371-B-16_split_segment_3.wav,16
2-109371-B-16_split_segment_4.wav,16
2-109371-B-16_split_segment_5.wav,16
4-201800-A-31_split_segment_1.wav,31
4-201800-A-31_split_segment_2.wav,31
4-201800-A-31_split_segment_3.wav,31
4-201800-A-31_split_segment_4.wav,31
4-201800-A-31_split_segment_5.wav,31
4-187769-A-14_split_segment_1.wav,14
4-187769-A-14_split_segment_2.wav,14
4-187769-A-14_split_segment_3.wav,14
4-187769-A-14_split_segment_4.wav,14
4-187769-A-14_split_segment_5.wav,14
1-81851-A-31_split_segment_1.wav,31
1-81851-A-31_split_segment_2.wav,31
1-81851-A-31_split_segment_3.wav,31
1-81851-A-31_split_segment_4.wav,31
1-81851-A-31_split_segment_5.wav,31
5-214869-A-9_split_segment_1.wav,9
5-214869-A-9_split_segment_2.wav,9
5-214869-A-9_split_segment_3.wav,9
5-214869-A-9_split_segment_4.wav,9
5-214869-A-9_split_segment_5.wav,9
5-210612-A-37_split_segment_1.wav,37
5-210612-A-37_split_segment_2.wav,37
5-210612-A-37_split_segment_3.wav,37
5-210612-A-37_split_segment_4.wav,37
5-210612-A-37_split_segment_5.wav,37
1-19898-A-41_split_segment_1.wav,41
1-19898-A-41_split_segment_2.wav,41
1-19898-A-41_split_segment_3.wav,41
1-19898-A-41_split_segment_4.wav,41
1-19898-A-41_split_segment_5.wav,41
5-127990-A-2_split_segment_1.wav,2
5-127990-A-2_split_segment_2.wav,2
5-127990-A-2_split_segment_3.wav,2
5-127990-A-2_split_segment_4.wav,2
5-127990-A-2_split_segment_5.wav,2
1-119125-A-45_split_segment_1.wav,45
1-119125-A-45_split_segment_2.wav,45
1-119125-A-45_split_segment_3.wav,45
1-119125-A-45_split_segment_4.wav,45
1-119125-A-45_split_segment_5.wav,45
3-182023-A-30_split_segment_1.wav,30
3-182023-A-30_split_segment_2.wav,30
3-182023-A-30_split_segment_3.wav,30
3-182023-A-30_split_segment_4.wav,30
2-146877-A-31_split_segment_1.wav,31
2-146877-A-31_split_segment_2.wav,31
2-146877-A-31_split_segment_3.wav,31
2-146877-A-31_split_segment_4.wav,31
2-146877-A-31_split_segment_5.wav,31
2-108766-A-9_split_segment_1.wav,9
2-108766-A-9_split_segment_2.wav,9
2-108766-A-9_split_segment_3.wav,9
2-108766-A-9_split_segment_4.wav,9
2-108766-A-9_split_segment_5.wav,9
3-177082-A-22_split_segment_1.wav,22
3-177082-A-22_split_segment_2.wav,22
3-177082-A-22_split_segment_3.wav,22
3-177082-A-22_split_segment_4.wav,22
3-177082-A-22_split_segment_5.wav,22
4-212698-A-39_split_segment_1.wav,39
4-212698-A-39_split_segment_2.wav,39
4-212698-A-39_split_segment_3.wav,39
4-159609-B-14_split_segment_1.wav,14
4-159609-B-14_split_segment_2.wav,14
4-159609-B-14_split_segment_3.wav,14
4-159609-B-14_split_segment_4.wav,14
4-159609-B-14_split_segment_5.wav,14
1-30214-A-18_split_segment_1.wav,18
1-30214-A-18_split_segment_2.wav,18
1-30214-A-18_split_segment_3.wav,18
1-30214-A-18_split_segment_4.wav,18
1-30214-A-18_split_segment_5.wav,18
3-112397-A-9_split_segment_1.wav,9
3-112397-A-9_split_segment_2.wav,9
3-112397-A-9_split_segment_3.wav,9
3-112397-A-9_split_segment_4.wav,9
3-112397-A-9_split_segment_5.wav,9
5-160614-F-48_split_segment_1.wav,48
5-160614-F-48_split_segment_2.wav,48
5-160614-F-48_split_segment_3.wav,48
5-160614-F-48_split_segment_4.wav,48
5-160614-F-48_split_segment_5.wav,48
1-27165-A-35_split_segment_1.wav,35
1-27165-A-35_split_segment_2.wav,35
1-27165-A-35_split_segment_3.wav,35
1-27165-A-35_split_segment_4.wav,35
1-27165-A-35_split_segment_5.wav,35
2-117795-A-3_split_segment_1.wav,3
2-117795-A-3_split_segment_2.wav,3
2-117795-A-3_split_segment_3.wav,3
2-117795-A-3_split_segment_4.wav,3
2-117795-A-3_split_segment_5.wav,3
4-164661-B-12_split_segment_1.wav,12
4-164661-B-12_split_segment_2.wav,12
4-164661-B-12_split_segment_3.wav,12
4-164661-B-12_split_segment_4.wav,12
1-9841-A-13_split_segment_1.wav,13
1-9841-A-13_split_segment_2.wav,13
1-9841-A-13_split_segment_3.wav,13
1-9841-A-13_split_segment_4.wav,13
1-9841-A-13_split_segment_5.wav,13
2-78799-A-47_split_segment_1.wav,47
2-78799-A-47_split_segment_2.wav,47
2-78799-A-47_split_segment_3.wav,47
2-78799-A-47_split_segment_4.wav,47
2-78799-A-47_split_segment_5.wav,47
2-103423-A-3_split_segment_1.wav,3
2-103423-A-3_split_segment_2.wav,3
2-78781-A-47_split_segment_1.wav,47
2-78781-A-47_split_segment_2.wav,47
2-78781-A-47_split_segment_3.wav,47
2-78781-A-47_split_segment_4.wav,47
2-78781-A-47_split_segment_5.wav,47
3-51909-A-42_split_segment_1.wav,42
3-51909-A-42_split_segment_2.wav,42
3-51909-A-42_split_segment_3.wav,42
3-51909-A-42_split_segment_4.wav,42
3-51909-A-42_split_segment_5.wav,42
1-21934-A-38_split_segment_1.wav,38
1-21934-A-38_split_segment_2.wav,38
1-21934-A-38_split_segment_3.wav,38
1-21934-A-38_split_segment_4.wav,38
1-21934-A-38_split_segment_5.wav,38
1-172649-F-40_split_segment_1.wav,40
1-172649-F-40_split_segment_2.wav,40
1-172649-F-40_split_segment_3.wav,40
1-172649-F-40_split_segment_4.wav,40
1-172649-F-40_split_segment_5.wav,40
1-27724-A-1_split_segment_1.wav,1
1-27724-A-1_split_segment_2.wav,1
1-27724-A-1_split_segment_3.wav,1
5-248341-A-6_split_segment_1.wav,6
5-248341-A-6_split_segment_2.wav,6
5-248341-A-6_split_segment_3.wav,6
5-248341-A-6_split_segment_4.wav,6
5-248341-A-6_split_segment_5.wav,6
2-128631-A-21_split_segment_1.wav,21
2-128631-A-21_split_segment_2.wav,21
1-43764-A-34_split_segment_1.wav,34
1-43764-A-34_split_segment_2.wav,34
3-140199-C-8_split_segment_1.wav,8
3-140199-C-8_split_segment_2.wav,8
3-140199-C-8_split_segment_3.wav,8
3-140199-C-8_split_segment_4.wav,8
3-140199-C-8_split_segment_5.wav,8
4-147658-A-46_split_segment_1.wav,46
4-147658-A-46_split_segment_2.wav,46
4-147658-A-46_split_segment_3.wav,46
4-147658-A-46_split_segment_4.wav,46
4-147658-A-46_split_segment_5.wav,46
4-188703-B-8_split_segment_1.wav,8
4-188703-B-8_split_segment_2.wav,8
4-188703-B-8_split_segment_3.wav,8
4-188703-B-8_split_segment_4.wav,8
4-188703-B-8_split_segment_5.wav,8
2-152964-A-31_split_segment_1.wav,31
2-152964-A-31_split_segment_2.wav,31
5-240671-A-44_split_segment_1.wav,44
5-240671-A-44_split_segment_2.wav,44
5-240671-A-44_split_segment_3.wav,44
5-240671-A-44_split_segment_4.wav,44
5-240671-A-44_split_segment_5.wav,44
2-66637-A-20_split_segment_1.wav,20
2-66637-A-20_split_segment_2.wav,20
2-66637-A-20_split_segment_3.wav,20
2-66637-A-20_split_segment_4.wav,20
2-66637-A-20_split_segment_5.wav,20
3-126358-B-3_split_segment_1.wav,3
3-126358-B-3_split_segment_2.wav,3
3-126358-B-3_split_segment_3.wav,3
3-126358-B-3_split_segment_4.wav,3
3-126358-B-3_split_segment_5.wav,3
3-151269-A-35_split_segment_1.wav,35
3-151269-A-35_split_segment_2.wav,35
3-151269-A-35_split_segment_3.wav,35
3-151269-A-35_split_segment_4.wav,35
3-151269-A-35_split_segment_5.wav,35
3-125418-A-24_split_segment_1.wav,24
3-125418-A-24_split_segment_2.wav,24
3-125418-A-24_split_segment_3.wav,24
3-125418-A-24_split_segment_4.wav,24
1-17970-A-4_split_segment_1.wav,4
1-17970-A-4_split_segment_2.wav,4
1-17970-A-4_split_segment_3.wav,4
1-17970-A-4_split_segment_4.wav,4
1-17970-A-4_split_segment_5.wav,4
3-188390-A-6_split_segment_1.wav,6
3-188390-A-6_split_segment_2.wav,6
3-188390-A-6_split_segment_3.wav,6
4-189832-B-22_split_segment_1.wav,22
4-189832-B-22_split_segment_2.wav,22
4-189832-B-22_split_segment_3.wav,22
4-189832-B-22_split_segment_4.wav,22
4-189832-B-22_split_segment_5.wav,22
1-26188-A-30_split_segment_1.wav,30
1-26188-A-30_split_segment_2.wav,30
1-26188-A-30_split_segment_3.wav,30
1-26188-A-30_split_segment_4.wav,30
1-26188-A-30_split_segment_5.wav,30
5-185579-B-41_split_segment_1.wav,41
5-185579-B-41_split_segment_2.wav,41
5-185579-B-41_split_segment_3.wav,41
5-185579-B-41_split_segment_4.wav,41
5-185579-B-41_split_segment_5.wav,41
2-87799-A-24_split_segment_1.wav,24
2-87799-A-24_split_segment_2.wav,24
2-87799-A-24_split_segment_3.wav,24
2-87799-A-24_split_segment_4.wav,24
2-87799-A-24_split_segment_5.wav,24
5-210540-A-13_split_segment_1.wav,13
5-210540-A-13_split_segment_2.wav,13
5-210540-A-13_split_segment_3.wav,13
5-210540-A-13_split_segment_4.wav,13
5-210540-A-13_split_segment_5.wav,13
5-201172-A-46_split_segment_1.wav,46
5-201172-A-46_split_segment_2.wav,46
5-201172-A-46_split_segment_3.wav,46
5-201172-A-46_split_segment_4.wav,46
5-201172-A-46_split_segment_5.wav,46
5-219379-A-11_split_segment_1.wav,11
5-219379-A-11_split_segment_2.wav,11
5-219379-A-11_split_segment_3.wav,11
5-219379-A-11_split_segment_4.wav,11
5-219379-A-11_split_segment_5.wav,11
5-103421-A-2_split_segment_1.wav,2
5-103421-A-2_split_segment_2.wav,2
5-103421-A-2_split_segment_3.wav,2
5-103421-A-2_split_segment_4.wav,2
5-103421-A-2_split_segment_5.wav,2
4-119647-A-48_split_segment_1.wav,48
4-119647-A-48_split_segment_2.wav,48
4-119647-A-48_split_segment_3.wav,48
4-119647-A-48_split_segment_4.wav,48
4-119647-A-48_split_segment_5.wav,48
2-110417-A-28_split_segment_1.wav,28
2-110417-A-28_split_segment_2.wav,28
2-110417-A-28_split_segment_3.wav,28
2-110417-A-28_split_segment_4.wav,28
2-110417-A-28_split_segment_5.wav,28
1-31836-B-4_split_segment_1.wav,4
1-31836-B-4_split_segment_2.wav,4
1-31836-B-4_split_segment_3.wav,4
1-31836-B-4_split_segment_4.wav,4
1-31836-B-4_split_segment_5.wav,4
4-164064-B-1_split_segment_1.wav,1
4-164064-B-1_split_segment_2.wav,1
4-164064-B-1_split_segment_3.wav,1
4-160036-A-33_split_segment_1.wav,33
4-160036-A-33_split_segment_2.wav,33
4-160036-A-33_split_segment_3.wav,33
4-160036-A-33_split_segment_4.wav,33
4-160036-A-33_split_segment_5.wav,33
5-243773-A-44_split_segment_1.wav,44
5-243773-A-44_split_segment_2.wav,44
5-243773-A-44_split_segment_3.wav,44
5-243773-A-44_split_segment_4.wav,44
5-243773-A-44_split_segment_5.wav,44
4-213915-B-3_split_segment_1.wav,3
4-213915-B-3_split_segment_2.wav,3
4-213915-B-3_split_segment_3.wav,3
4-213915-B-3_split_segment_4.wav,3
4-213915-B-3_split_segment_5.wav,3
5-202020-A-18_split_segment_1.wav,18
5-202020-A-18_split_segment_2.wav,18
5-202020-A-18_split_segment_3.wav,18
5-202020-A-18_split_segment_4.wav,18
5-202020-A-18_split_segment_5.wav,18
1-14262-A-37_split_segment_1.wav,37
1-14262-A-37_split_segment_2.wav,37
1-14262-A-37_split_segment_3.wav,37
1-14262-A-37_split_segment_4.wav,37
1-14262-A-37_split_segment_5.wav,37
1-40730-A-1_split_segment_1.wav,1
1-40730-A-1_split_segment_2.wav,1
1-40730-A-1_split_segment_3.wav,1
1-40730-A-1_split_segment_4.wav,1
5-235671-A-38_split_segment_1.wav,38
5-235671-A-38_split_segment_2.wav,38
5-235671-A-38_split_segment_3.wav,38
5-235671-A-38_split_segment_4.wav,38
5-235671-A-38_split_segment_5.wav,38
4-175000-A-40_split_segment_1.wav,40
4-175000-A-40_split_segment_2.wav,40
4-175000-A-40_split_segment_3.wav,40
4-175000-A-40_split_segment_4.wav,40
4-175000-A-40_split_segment_5.wav,40
2-166644-A-2_split_segment_1.wav,2
2-166644-A-2_split_segment_2.wav,2
2-166644-A-2_split_segment_3.wav,2
2-166644-A-2_split_segment_4.wav,2
2-166644-A-2_split_segment_5.wav,2
1-7456-A-13_split_segment_1.wav,13
1-7456-A-13_split_segment_2.wav,13
1-7456-A-13_split_segment_3.wav,13
1-7456-A-13_split_segment_4.wav,13
1-7456-A-13_split_segment_5.wav,13
2-52001-B-28_split_segment_1.wav,28
2-52001-B-28_split_segment_2.wav,28
2-52001-B-28_split_segment_3.wav,28
2-52001-B-28_split_segment_4.wav,28
2-52001-B-28_split_segment_5.wav,28
2-120587-A-6_split_segment_1.wav,6
2-120587-A-6_split_segment_2.wav,6
2-120587-A-6_split_segment_3.wav,6
1-46938-A-7_split_segment_1.wav,7
1-46938-A-7_split_segment_2.wav,7
1-46938-A-7_split_segment_3.wav,7
1-46938-A-7_split_segment_4.wav,7
1-46938-A-7_split_segment_5.wav,7
2-96063-A-37_split_segment_1.wav,37
2-96063-A-37_split_segment_2.wav,37
2-96063-A-37_split_segment_3.wav,37
2-96063-A-37_split_segment_4.wav,37
2-96063-A-37_split_segment_5.wav,37
5-198278-A-7_split_segment_1.wav,7
5-198278-A-7_split_segment_2.wav,7
5-198278-A-7_split_segment_3.wav,7
5-198278-A-7_split_segment_4.wav,7
5-198278-A-7_split_segment_5.wav,7
4-181955-C-3_split_segment_1.wav,3
4-181955-C-3_split_segment_2.wav,3
4-181955-C-3_split_segment_3.wav,3
4-181955-C-3_split_segment_4.wav,3
4-181955-C-3_split_segment_5.wav,3
5-250258-A-49_split_segment_1.wav,49
5-250258-A-49_split_segment_2.wav,49
5-250258-A-49_split_segment_3.wav,49
5-250258-A-49_split_segment_4.wav,49
5-250258-A-49_split_segment_5.wav,49
4-232495-A-6_split_segment_1.wav,6
4-232495-A-6_split_segment_2.wav,6
4-232495-A-6_split_segment_3.wav,6
4-232495-A-6_split_segment_4.wav,6
4-232495-A-6_split_segment_5.wav,6
3-157487-A-10_split_segment_1.wav,10
3-157487-A-10_split_segment_2.wav,10
3-157487-A-10_split_segment_3.wav,10
3-157487-A-10_split_segment_4.wav,10
3-157487-A-10_split_segment_5.wav,10
3-110913-B-7_split_segment_1.wav,7
3-110913-B-7_split_segment_2.wav,7
3-110913-B-7_split_segment_3.wav,7
3-110913-B-7_split_segment_4.wav,7
3-110913-B-7_split_segment_5.wav,7
1-61252-A-11_split_segment_1.wav,11
1-61252-A-11_split_segment_2.wav,11
1-61252-A-11_split_segment_3.wav,11
1-61252-A-11_split_segment_4.wav,11
1-61252-A-11_split_segment_5.wav,11
2-92627-A-27_split_segment_1.wav,27
2-92627-A-27_split_segment_2.wav,27
2-92627-A-27_split_segment_3.wav,27
2-92627-A-27_split_segment_4.wav,27
2-92627-A-27_split_segment_5.wav,27
5-243036-A-29_split_segment_1.wav,29
5-243036-A-29_split_segment_2.wav,29
5-243036-A-29_split_segment_3.wav,29
1-67230-A-29_split_segment_1.wav,29
1-67230-A-29_split_segment_2.wav,29
1-67230-A-29_split_segment_3.wav,29
1-67230-A-29_split_segment_4.wav,29
1-67230-A-29_split_segment_5.wav,29
2-131943-A-38_split_segment_1.wav,38
2-131943-A-38_split_segment_2.wav,38
2-131943-A-38_split_segment_3.wav,38
2-131943-A-38_split_segment_4.wav,38
2-131943-A-38_split_segment_5.wav,38
3-166326-A-15_split_segment_1.wav,15
3-166326-A-15_split_segment_2.wav,15
3-166326-A-15_split_segment_3.wav,15
3-166326-A-15_split_segment_4.wav,15
3-166326-A-15_split_segment_5.wav,15
3-112557-A-23_split_segment_1.wav,23
3-112557-A-23_split_segment_2.wav,23
3-112557-A-23_split_segment_3.wav,23
3-112557-A-23_split_segment_4.wav,23
3-112557-A-23_split_segment_5.wav,23
1-30709-C-23_split_segment_1.wav,23
1-30709-C-23_split_segment_2.wav,23
1-30709-C-23_split_segment_3.wav,23
1-30709-C-23_split_segment_4.wav,23
1-30709-C-23_split_segment_5.wav,23
1-30709-A-23_split_segment_1.wav,23
1-30709-A-23_split_segment_2.wav,23
1-30709-A-23_split_segment_3.wav,23
1-30709-A-23_split_segment_4.wav,23
1-30709-A-23_split_segment_5.wav,23
2-122763-A-29_split_segment_1.wav,29
2-122763-A-29_split_segment_2.wav,29
2-122763-A-29_split_segment_3.wav,29
2-122763-A-29_split_segment_4.wav,29
2-122763-A-29_split_segment_5.wav,29
1-48298-A-46_split_segment_1.wav,46
1-48298-A-46_split_segment_2.wav,46
1-48298-A-46_split_segment_3.wav,46
1-48298-A-46_split_segment_4.wav,46
1-48298-A-46_split_segment_5.wav,46
2-119102-A-21_split_segment_1.wav,21
2-119102-A-21_split_segment_2.wav,21
4-135439-A-18_split_segment_1.wav,18
4-135439-A-18_split_segment_2.wav,18
4-135439-A-18_split_segment_3.wav,18
4-135439-A-18_split_segment_4.wav,18
4-135439-A-18_split_segment_5.wav,18
4-197454-B-28_split_segment_1.wav,28
4-197454-B-28_split_segment_2.wav,28
4-197454-B-28_split_segment_3.wav,28
4-197454-B-28_split_segment_4.wav,28
4-197454-B-28_split_segment_5.wav,28
5-233645-A-37_split_segment_1.wav,37
5-233645-A-37_split_segment_2.wav,37
5-233645-A-37_split_segment_3.wav,37
5-233645-A-37_split_segment_4.wav,37
5-233645-A-37_split_segment_5.wav,37
5-234923-A-32_split_segment_1.wav,32
5-234923-A-32_split_segment_2.wav,32
5-234923-A-32_split_segment_3.wav,32
